Bike Station Name,Latitude,Longitude,Free_Bikes,Empty_Slots,POI Name,Rating,Address,POI Count,Average Rating
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,L'Estaminet,3.3,"1340 Rue Fleury E, Montreal, QC H2C 1R3, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Pho 99 Chabanel,3.7,"9345 Boulevard Saint-Laurent, Montreal, QC H2N 1P6, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Le Millen,4.1,"1185 Rue Fleury Est, Montreal, QC H2C 1P9, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Ichi Sushi,3.9,"1037 Fleury Rue E, Montreal, QC H2C 1P8, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Frites Alors,3.6,"128 Fleury O, Montreal, QC H3L 2T6, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Pizzéria N° 900 Fleury,3.4,"1021 Rue Fleury E, Montreal, QC H2C 1P8, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Resto La Poule Fleury,4.1,"1374 Fleury Rue E, Montreal, QC H2C 1R5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Pho Mymy,4.0,"1031 Rue Fleury E, Montreal, QC H2C 1P8, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Madre,3.9,"124 Rue Fleury Ouest, Montreal, QC H3L 1T4, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Chopstix,0.0,"325 Boulevard Henri-Bourassa E, Montreal, QC H3L 1C2, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Le Lucie,3.0,"234 Rue Fleury O, Montreal, QC H3L 1T7, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Restaurant Madre,3.6,"124 Rue Fleury O, Montreal, QC H3L 1T4, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Toujours Mikes,3.5,"10490 Rue Lajeunesse, Montreal, QC H3L 2E5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Panini 76,0.0,"599 Boul Henri-Bourassa E, Montreal, QC H2C 1E3, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Sushi Japango,3.0,"431 Henri-Bourassa Boul E, Montreal, QC H3L 1C5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Basha Restaurant,3.4,"10650 Lajeunesse Rue, Montreal, QC H3L 2E6, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Martini Pizzeria,3.8,"9481 Lajeunesse Rue, Montreal, QC H2M 1S5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,StHubert,2.7,"10520 Rue Lajeunesse, Montreal, QC H3L 2E6, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Tutti Frutti,2.7,"10820 Avenue Millen, Montreal, QC H2C 2E9, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Gi-Mo,4.0,"1197 Fleury Rue E, Montreal, QC H2C 1P9, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Cafe De Da,0.0,"545 Fleury E, Montreal, QC H3L 1G6, Canada",50,2.82
